,SId,PolicyActivityID,PolicyNumber,EffectiveDate,TransactionCode,EndorsementReason,EndorsementRemarks,ProcessDate,ProrateFactor,WrittenPremium,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate
518,20210525000000246,Q0000243,21AZN00138 ,2021-05-11 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-11 00:00:00.000,0.909589,0.0,RSHUKLA,2021-05-25 11:15:39.713,RSHUKLA,2021-05-25 11:15:39.713
519,20210525000000249,Q0000320,20PAT00063,2021-05-06 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Driver,2021-05-06 00:00:00.000,0.608219,0.0,RSHUKLA,2021-05-25 11:38:40.573,RSHUKLA,2021-05-25 11:38:40.573
520,20210525000000253,Q0000243,21AZN00138 ,2021-05-11 00:00:00,END,MULTIPLE ENDORSEMENT,"Delete Drivers
",2021-05-11 00:00:00.000,0.909589,0.0,RSHUKLA,2021-05-25 12:00:17.157,RSHUKLA,2021-05-25 12:00:17.157
521,20210525000000256,Q0000183,21PAT00123,2021-05-07 00:00:00,END,MULTIPLE ENDORSEMENT,"Delete Two Drivers
",2021-05-07 00:00:00.000,0.706849,0.0,RSHUKLA,2021-05-25 12:19:46.113,RSHUKLA,2021-05-25 12:19:46.113
522,20210525000000262,Q0000183,21PAT00123,2021-05-07 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-07 00:00:00.000,0.706849,0.0,RSHUKLA,2021-05-25 12:24:53.470,RSHUKLA,2021-05-25 12:24:53.470
523,20210525000000268,Q0000198,20AZT00065,2021-05-12 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-12 00:00:00.000,0.624658,0.0,RSHUKLA,2021-05-25 13:06:59.750,RSHUKLA,2021-05-25 13:06:59.750
524,20210525000000275,Q0000202,21PAT00068,2021-05-13 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-13 00:00:00.000,0.676712,0.0,RSHUKLA,2021-05-25 14:52:38.547,RSHUKLA,2021-05-25 14:52:38.547
525,20210525000000286,Q0000289,21PAT00137,2021-05-14 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2021-05-14 00:00:00.000,0.887671,4136.53,RSHUKLA,2021-05-25 15:46:44.980,RSHUKLA,2021-05-25 15:46:44.980
526,20210525000000299,Q0000243,21AZN00138 ,2021-05-11 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-11 00:00:00.000,0.909589,0.0,RSHUKLA,2021-05-25 17:00:57.250,RSHUKLA,2021-05-25 17:00:57.250
527,20210525000000305,Q0000243,21AZN00138 ,2021-05-11 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-11 00:00:00.000,0.909589,0.0,RSHUKLA,2021-05-25 17:13:06.290,RSHUKLA,2021-05-25 17:13:06.290
528,20210525000000312,Q0000296,21NJT000145,2021-05-13 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-13 00:00:00.000,0.964384,0.0,RSHUKLA,2021-05-25 17:55:29.230,RSHUKLA,2021-05-25 17:55:29.230
529,20210525000000319,Q0000180,21NJL00124,2021-05-07 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2021-05-07 00:00:00.000,0.712329,7359.78,RSHUKLA,2021-05-25 18:05:27.087,RSHUKLA,2021-05-25 18:05:27.087
530,20210525000000327,Q0000211,21TXN00127,2021-05-13 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2021-05-13 00:00:00.000,0.778082,0.0,RSHUKLA,2021-05-25 18:23:29.610,RSHUKLA,2021-05-25 18:23:29.610
531,20210525000000333,Q0000198,20AZT00065,2021-05-14 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-14 00:00:00.000,0.619178,0.0,RSHUKLA,2021-05-25 18:38:17.307,RSHUKLA,2021-05-25 18:38:17.307
532,20210526000000343,Q0000243,21AZN00138 ,2021-05-13 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2021-05-13 00:00:00.000,0.90411,0.0,RSHUKLA,2021-05-26 11:03:13.107,RSHUKLA,2021-05-26 11:03:13.107
533,20210526000000357,Q0000243,21AZN00138 ,2021-05-14 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle# 216417,2021-05-14 00:00:00.000,0.90137,2884.39,Administrator,2021-05-26 13:10:31.800,Administrator,2021-05-26 13:10:31.800
534,20210526000000374,Q0000318,21ORT00082,2021-05-17 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2021-05-17 00:00:00.000,0.909589,4344.18,RSHUKLA,2021-05-26 13:41:22.427,RSHUKLA,2021-05-26 13:41:22.427
535,20210526000000380,Q0000231,21NJT00134,2021-04-21 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-04-21 00:00:00.000,0.868493,0.0,RSHUKLA,2021-05-26 15:01:17.680,RSHUKLA,2021-05-26 15:01:17.680
536,20210526000000387,Q0000243,21AZN00138 ,2021-05-17 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-17 00:00:00.000,0.893151,0.0,RSHUKLA,2021-05-26 15:18:46.680,RSHUKLA,2021-05-26 15:18:46.680
537,20210526000000393,Q0000243,21AZN00138 ,2021-05-17 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-17 00:00:00.000,0.893151,0.0,RSHUKLA,2021-05-26 15:28:40.657,RSHUKLA,2021-05-26 15:28:40.657
538,20210526000000399,Q0000183,21PAT00123,2021-05-17 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-17 00:00:00.000,0.679452,0.0,RSHUKLA,2021-05-26 15:38:49.883,RSHUKLA,2021-05-26 15:38:49.883
539,20210526000000406,Q0000317,21PAL00076,2021-05-18 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-18 00:00:00.000,0.830137,0.0,RSHUKLA,2021-05-26 16:05:05.067,RSHUKLA,2021-05-26 16:05:05.067
540,20210526000000432,Q0000243,21AZN00138 ,2021-05-08 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Driver,2021-05-08 00:00:00.000,0.917808,0.0,RSHUKLA,2021-05-26 17:45:53.377,RSHUKLA,2021-05-26 17:45:53.377
541,20210526000000438,Q0000198,20AZT00065,2021-05-17 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-17 00:00:00.000,0.610959,0.0,RSHUKLA,2021-05-26 17:58:16.397,RSHUKLA,2021-05-26 17:58:16.397
542,20210526000000445,Q0000320,20PAT00063,2021-05-18 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-18 00:00:00.000,0.575342,0.0,RSHUKLA,2021-05-26 18:09:53.510,RSHUKLA,2021-05-26 18:09:53.510
543,20210526000000458,Q0000384,21NJN00157,2021-05-31 00:00:00,NBS,NBS,New Business,2021-05-26 00:00:00.000,1.0,53900.0,RSHUKLA,2021-05-26 18:12:30.417,RSHUKLA,2021-05-26 18:12:30.417
544,20210526000000468,Q0000202,21PAT00068,2021-05-18 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-18 00:00:00.000,0.663014,0.0,RSHUKLA,2021-05-26 18:29:09.303,RSHUKLA,2021-05-26 18:29:09.303
545,20210526000000475,Q0000202,21PAT00068,2021-05-19 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-19 00:00:00.000,0.660274,0.0,RSHUKLA,2021-05-26 18:39:39.260,RSHUKLA,2021-05-26 18:39:39.260
546,20210526000000484,Q0000230,20PAT00064,2021-05-20 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2021-05-20 00:00:00.000,0.583562,0.0,RSHUKLA,2021-05-26 18:58:13.430,RSHUKLA,2021-05-26 18:58:13.430
547,20210527000000524,Q0000387,19PAT00064,2019-12-19 00:00:00,NBS,NBS,New Business,2021-05-27 00:00:00.000,1.0,19776.0,Administrator,2021-05-27 03:19:05.430,Administrator,2021-05-27 03:19:05.430
548,20210527000000533,Q0000387,19PAT00064,2019-12-30 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2019-12-30 00:00:00.000,0.969863,0.0,Administrator,2021-05-27 03:23:53.417,Administrator,2021-05-27 03:23:53.417
549,20210527000000536,Q0000387,19PAT00064,2020-04-09 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2020-04-09 00:00:00.000,0.69589,-2293.65,Administrator,2021-05-27 03:26:29.870,Administrator,2021-05-27 03:26:29.870
550,20210527000000539,Q0000387,19PAT00064,2020-04-09 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2020-04-09 00:00:00.000,0.69589,-2293.65,Administrator,2021-05-27 03:33:29.197,Administrator,2021-05-27 03:33:29.197
551,20210527000000545,Q0000387,19PAT00064,2020-06-12 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2020-06-12 00:00:00.000,0.520548,1715.73,Administrator,2021-05-27 03:35:55.110,Administrator,2021-05-27 03:35:55.110
552,20210527000000551,Q0000387,19PAT00064,2020-08-18 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2020-08-18 00:00:00.000,0.336986,-0.01,Administrator,2021-05-27 03:38:59.293,Administrator,2021-05-27 03:38:59.293
553,20210527000000556,Q0000387,19PAT00064,2020-09-22 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2020-09-22 00:00:00.000,0.241096,0.0,Administrator,2021-05-27 03:41:44.697,Administrator,2021-05-27 03:41:44.697
554,20210527000000561,Q0000387,19PAT00064,2020-09-23 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2020-09-23 00:00:00.000,0.238356,0.0,Administrator,2021-05-27 03:44:28.923,Administrator,2021-05-27 03:44:28.923
555,20210527000000566,Q0000387,19PAT00064,2020-11-19 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2020-11-19 00:00:00.000,0.082192,0.0,Administrator,2021-05-27 03:46:53.213,Administrator,2021-05-27 03:46:53.213
556,20210527000000569,Q0000387,19PAT00064,2020-11-19 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2020-11-19 00:00:00.000,0.082192,0.0,Administrator,2021-05-27 03:49:10.050,Administrator,2021-05-27 03:49:10.050
557,20210527000000572,Q0000387,19PAT00064,2020-04-09 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2020-04-09 00:00:00.000,0.69589,-2293.65,Administrator,2021-05-27 03:51:54.190,Administrator,2021-05-27 03:51:54.190
558,20210527000000608,Q0000230,20PAT00064,2021-05-20 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Drivers added wrong,2021-05-20 00:00:00.000,0.583562,0.0,RSHUKLA,2021-05-27 11:14:20.713,RSHUKLA,2021-05-27 11:14:20.713
559,20210527000000624,Q0000243,21AZN00138 ,2021-04-29 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2021-04-29 00:00:00.000,0.942466,30158.9,RSHUKLA,2021-05-27 12:18:57.157,RSHUKLA,2021-05-27 12:18:57.157
560,20210527000000628,Q0000230,20PAT00064,2021-05-20 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-20 00:00:00.000,0.583562,0.0,RSHUKLA,2021-05-27 12:35:34.093,RSHUKLA,2021-05-27 12:35:34.093
561,20210527000000632,Q0000243,21AZN00138 ,2021-05-21 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Driver,2021-05-21 00:00:00.000,0.882192,0.0,RSHUKLA,2021-05-27 12:44:30.773,RSHUKLA,2021-05-27 12:44:30.773
562,20210527000000635,Q0000111,21NJN00119,2021-05-05 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2021-05-05 00:00:00.000,0.690411,-6491.23,RSHUKLA,2021-05-27 13:09:40.827,RSHUKLA,2021-05-27 13:09:40.827
563,20210527000000638,Q0000318,21ORT00082,2021-05-17 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2021-05-17 00:00:00.000,0.909589,-2172.12,RSHUKLA,2021-05-27 13:43:22.863,RSHUKLA,2021-05-27 13:43:22.863
564,20210527000000642,Q0000190,20VAT00116,2021-05-23 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Drivers,2021-05-23 00:00:00.000,0.545205,0.0,RSHUKLA,2021-05-27 14:47:41.527,RSHUKLA,2021-05-27 14:47:41.527
565,20210527000000651,Q0000243,21AZN00138 ,2021-05-19 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2021-05-19 00:00:00.000,0.887671,0.0,RSHUKLA,2021-05-27 15:28:17.840,RSHUKLA,2021-05-27 15:28:17.840
566,20210527000000657,Q0000243,21AZN00138 ,2021-05-20 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-20 00:00:00.000,0.884932,0.0,RSHUKLA,2021-05-27 15:46:30.233,RSHUKLA,2021-05-27 15:46:30.233
567,20210527000000662,Q0000196,21NJN00135 ,2021-05-05 00:00:00,END,MULTIPLE ENDORSEMENT,Mailing Address Change,2021-05-05 00:00:00.000,0.852055,0.0,RSHUKLA,2021-05-27 16:05:02.830,RSHUKLA,2021-05-27 16:05:02.830
568,20210527000000668,Q0000320,20PAT00063,2021-05-20 00:00:00,END,MULTIPLE ENDORSEMENT,"Replace Vehicle
",2021-05-20 00:00:00.000,0.569863,0.0,RSHUKLA,2021-05-27 16:26:00.547,RSHUKLA,2021-05-27 16:26:00.547
569,20210527000000672,Q0000243,21AZN00138 ,2021-05-19 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2021-05-19 00:00:00.000,0.887671,-5681.1,RSHUKLA,2021-05-27 16:35:41.753,RSHUKLA,2021-05-27 16:35:41.753
570,20210527000000681,Q0000243,21AZN00138 ,2021-05-20 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2021-05-20 00:00:00.000,0.884932,-0.02,RSHUKLA,2021-05-27 18:12:21.503,RSHUKLA,2021-05-27 18:12:21.503
571,20210527000000688,Q0000190,20VAT00116,2021-05-20 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicles,2021-05-20 00:00:00.000,0.553425,3709.04,RSHUKLA,2021-05-27 18:27:31.177,RSHUKLA,2021-05-27 18:27:31.177
572,20210527000000695,Q0000202,21PAT00068,2021-05-20 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2021-05-20 00:00:00.000,0.657534,2903.02,RSHUKLA,2021-05-27 18:36:35.190,RSHUKLA,2021-05-27 18:36:35.190
573,20210527000000702,Q0000315,20ALT00114,2021-05-21 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2021-05-21 00:00:00.000,0.449315,1325.47,RSHUKLA,2021-05-27 18:46:07.197,RSHUKLA,2021-05-27 18:46:07.197
574,20210527000000709,Q0000293,21NJT00131,2021-05-25 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2021-05-25 00:00:00.000,0.758904,4570.12,RSHUKLA,2021-05-27 18:52:10.620,RSHUKLA,2021-05-27 18:52:10.620
575,20210528000000739,Q0000398,21NJL00160,2021-05-27 00:00:00,NBS,NBS,New Business,2021-05-28 00:00:00.000,1.0,31000.0,RSHUKLA,2021-05-28 12:58:26.150,RSHUKLA,2021-05-28 12:58:26.150
576,20210528000000751,Q0000111,21NJN00119,2021-04-06 00:00:00,END,MULTIPLE ENDORSEMENT,Add Hired and Non Owned Augo,2021-04-06 00:00:00.000,0.769863,1055.69,RSHUKLA,2021-05-28 13:25:20.970,RSHUKLA,2021-05-28 13:25:20.970
577,20210528000000767,Q0000243,21AZN00138 ,2021-05-20 00:00:00,END,MULTIPLE ENDORSEMENT,Replace Vehicle,2021-05-20 00:00:00.000,0.884932,0.0,RSHUKLA,2021-05-28 16:06:25.840,RSHUKLA,2021-05-28 16:06:25.840
578,20210528000000784,Q0000401,21NJN00161,2021-05-30 00:00:00,NBS,NBS,New Business,2021-05-28 00:00:00.000,1.0,42600.0,RSHUKLA,2021-05-28 16:52:39.110,RSHUKLA,2021-05-28 16:52:39.110
579,20210528000000794,Q0000243,21AZN00138 ,2021-05-22 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2021-05-22 00:00:00.000,0.879452,2814.24,RSHUKLA,2021-05-28 16:59:51.260,RSHUKLA,2021-05-28 16:59:51.260
580,20210601000000799,Q0000190,20VAT00116,2021-05-23 00:00:00,END,MULTIPLE ENDORSEMENT,"Add Driver
",2021-05-23 00:00:00.000,0.545205,0.0,RSHUKLA,2021-06-01 16:33:44.280,RSHUKLA,2021-06-01 16:33:44.280
581,20210601000000807,Q0000221,20NJT00095,2021-05-24 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-24 00:00:00.000,0.120548,0.0,RSHUKLA,2021-06-01 16:43:17.210,RSHUKLA,2021-06-01 16:43:17.210
582,20210601000000815,Q0000202,21PAT00068,2021-05-24 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-24 00:00:00.000,0.646575,0.0,RSHUKLA,2021-06-01 17:01:25.313,RSHUKLA,2021-06-01 17:01:25.313
583,20210601000000821,Q0000231,21NJT00134,2021-05-24 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2021-05-24 00:00:00.000,0.778082,0.0,RSHUKLA,2021-06-01 17:24:26.447,RSHUKLA,2021-06-01 17:24:26.447
584,20210601000000827,Q0000297,21NJL000144,2021-05-19 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-19 00:00:00.000,0.945205,0.0,RSHUKLA,2021-06-01 17:42:19.523,RSHUKLA,2021-06-01 17:42:19.523
585,20210601000000835,Q0000243,21AZN00138 ,2021-05-25 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-25 00:00:00.000,0.871233,0.0,RSHUKLA,2021-06-01 18:06:36.707,RSHUKLA,2021-06-01 18:06:36.707
586,20210602000000841,Q0000183,21PAT00123,2021-05-20 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-20 00:00:00.000,0.671233,0.0,RSHUKLA,2021-06-02 09:58:33.720,RSHUKLA,2021-06-02 09:58:33.720
587,20210602000000847,Q0000364,21NJT00085,2021-05-26 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-26 00:00:00.000,0.986301,0.0,RSHUKLA,2021-06-02 10:19:13.023,RSHUKLA,2021-06-02 10:19:13.023
588,20210602000000855,Q0000359,21NJT00153,2021-05-27 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2021-05-27 00:00:00.000,0.978082,0.0,RSHUKLA,2021-06-02 10:44:06.500,RSHUKLA,2021-06-02 10:44:06.500
589,20210602000000861,Q0000359,21NJT00153,2021-05-28 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-28 00:00:00.000,0.975342,0.0,RSHUKLA,2021-06-02 10:53:44.790,RSHUKLA,2021-06-02 10:53:44.790
590,20210602000000865,Q0000230,20PAT00064,2021-05-27 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Drivers,2021-05-27 00:00:00.000,0.564384,0.0,RSHUKLA,2021-06-02 11:05:50.813,RSHUKLA,2021-06-02 11:05:50.813
591,20210602000000871,Q0000230,20PAT00064,2021-05-27 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2021-05-27 00:00:00.000,0.564384,0.0,RSHUKLA,2021-06-02 11:10:21.420,RSHUKLA,2021-06-02 11:10:21.420
592,20210602000000877,Q0000231,21NJT00134,2021-05-27 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-27 00:00:00.000,0.769863,0.0,RSHUKLA,2021-06-02 11:53:02.833,RSHUKLA,2021-06-02 11:53:02.833
593,20210602000000883,Q0000204,20NJL00093,2021-05-27 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-27 00:00:00.000,0.09863,0.0,RSHUKLA,2021-06-02 12:19:40.760,RSHUKLA,2021-06-02 12:19:40.760
594,20210602000000890,Q0000243,21AZN00138 ,2021-05-28 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2021-05-28 00:00:00.000,0.863014,2761.64,RSHUKLA,2021-06-02 12:35:01.617,RSHUKLA,2021-06-02 12:35:01.617
595,20210602000000898,Q0000384,21NJN00157,2021-05-31 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2021-05-31 00:00:00.000,1.0,0.0,RSHUKLA,2021-06-02 12:56:33.157,RSHUKLA,2021-06-02 12:56:33.157
596,20210602000000924,Q0000275,21NJN000216,2021-05-17 00:00:00,END,MULTIPLE ENDORSEMENT,Add Additional Coverage and Symbole Changes,2021-05-17 00:00:00.000,0.934247,934.2,RSHUKLA,2021-06-02 18:09:30.887,RSHUKLA,2021-06-02 18:09:30.887
597,20210602000000943,Q0000211,21TXN00127,2021-05-12 00:00:00,END,MULTIPLE ENDORSEMENT,Change of Coverage,2021-05-12 00:00:00.000,0.780822,-2175.46,RSHUKLA,2021-06-02 18:54:39.857,RSHUKLA,2021-06-02 18:54:39.857
598,20210602000000952,Q0000211,21TXN00127,2021-05-17 00:00:00,END,MULTIPLE ENDORSEMENT,Replacement of Car,2021-05-17 00:00:00.000,0.767123,0.0,RSHUKLA,2021-06-02 19:11:01.750,RSHUKLA,2021-06-02 19:11:01.750
599,20210604000000968,Q0000182,20PAT00083,2021-05-11 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-11 00:00:00.000,0.013699,0.0,RSHUKLA,2021-06-04 16:03:25.607,RSHUKLA,2021-06-04 16:03:25.607
600,20210604000000973,Q0000338,21PAT00083,2021-05-16 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-16 00:00:00.000,1.0,0.0,RSHUKLA,2021-06-04 16:07:36.643,RSHUKLA,2021-06-04 16:07:36.643
601,20210604000000978,Q0000183,21PAT00123,2021-06-01 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-06-01 00:00:00.000,0.638356,0.0,RSHUKLA,2021-06-04 17:48:00.897,RSHUKLA,2021-06-04 17:48:00.897
602,20210604000000983,Q0000243,21AZN00138 ,2021-05-24 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-05-24 00:00:00.000,0.873973,0.0,RSHUKLA,2021-06-04 18:12:14.240,RSHUKLA,2021-06-04 18:12:14.240
603,20210607000000996,Q0000410,21NJT00120,2021-01-11 00:00:00,NBS,NBS,New Business,2021-06-07 00:00:00.000,1.0,5250.0,Administrator,2021-06-07 04:20:51.297,Administrator,2021-06-07 04:20:51.297
604,20210607000001002,Q0000410,21NJT00120,2021-03-22 00:00:00,CAN,Non Payment of Premium,,2021-03-22 00:00:00.000,0.191781,-4243.15,Administrator,2021-06-07 04:25:28.447,Administrator,2021-06-07 04:25:28.447
605,20210607000001005,Q0000296,21NJT000145,2021-06-01 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2021-06-01 00:00:00.000,0.912329,0.0,RSHUKLA,2021-06-07 11:49:53.000,RSHUKLA,2021-06-07 11:49:53.000
606,20210607000001012,Q0000359,21NJT00153,2021-05-26 00:00:00,END,MULTIPLE ENDORSEMENT,Replacement of Car,2021-05-26 00:00:00.000,0.980822,0.0,RSHUKLA,2021-06-07 12:34:25.750,RSHUKLA,2021-06-07 12:34:25.750
607,20210607000001027,Q0000412,20NJT00073 ,2020-03-02 00:00:00,NBS,NBS,New Business,2021-06-07 00:00:00.000,1.0,67007.97,Administrator,2021-06-07 15:31:43.820,Administrator,2021-06-07 15:31:43.820
608,20210607000001033,Q0000412,20NJT00073 ,2020-03-12 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2020-03-12 00:00:00.000,0.972603,0.0,Administrator,2021-06-07 15:49:07.453,Administrator,2021-06-07 15:49:07.453
609,20210607000001036,Q0000412,20NJT00073 ,2020-03-16 00:00:00,END,MULTIPLE ENDORSEMENT,Add driver,2020-03-16 00:00:00.000,0.961644,0.0,Administrator,2021-06-07 15:51:35.340,Administrator,2021-06-07 15:51:35.340
610,20210607000001039,Q0000412,20NJT00073 ,2020-03-02 00:00:00,CAN,Flat Cancellation Policy Not Taken,,2020-03-02 00:00:00.000,0.0,-67007.97,Administrator,2021-06-07 15:52:35.277,Administrator,2021-06-07 15:52:35.277
611,20210607000001042,Q0000231,21NJT00134,2021-06-03 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-06-03 00:00:00.000,0.750685,0.0,RSHUKLA,2021-06-07 17:54:55.643,RSHUKLA,2021-06-07 17:54:55.643
612,20210607000001047,Q0000243,21AZN00138 ,2021-06-03 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2021-06-03 00:00:00.000,0.846575,0.0,RSHUKLA,2021-06-07 18:09:47.727,RSHUKLA,2021-06-07 18:09:47.727
613,20210607000001049,Q0000243,21AZN00138 ,2021-06-03 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Drivers,2021-06-03 00:00:00.000,0.846575,0.0,RSHUKLA,2021-06-07 18:15:26.570,RSHUKLA,2021-06-07 18:15:26.570
614,20210608000001054,Q0000198,20AZT00065,2021-06-04 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-06-04 00:00:00.000,0.561644,0.0,RSHUKLA,2021-06-08 11:11:12.523,RSHUKLA,2021-06-08 11:11:12.523
615,20210608000001058,Q0000359,21NJT00153,2021-06-04 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-06-04 00:00:00.000,0.956164,0.0,RSHUKLA,2021-06-08 12:01:09.573,RSHUKLA,2021-06-08 12:01:09.573
616,20210608000001064,Q0000315,20ALT00114,2021-05-24 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Vehicle,2021-05-24 00:00:00.000,0.441096,-1301.21,RSHUKLA,2021-06-08 12:17:28.987,RSHUKLA,2021-06-08 12:17:28.987
617,20210608000001071,Q0000384,21NJN00157,2021-05-31 00:00:00,END,MULTIPLE ENDORSEMENT,Add Drivers,2021-05-31 00:00:00.000,1.0,0.0,RSHUKLA,2021-06-08 15:47:23.127,RSHUKLA,2021-06-08 15:47:23.127
618,20210608000001074,Q0000384,21NJN00157,2021-05-31 00:00:00,END,MULTIPLE ENDORSEMENT,Delete Drivers,2021-05-31 00:00:00.000,1.0,0.0,RSHUKLA,2021-06-08 16:11:31.673,RSHUKLA,2021-06-08 16:11:31.673
619,20210608000001078,Q0000318,21ORT00082,2021-06-07 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2021-06-07 00:00:00.000,0.852055,0.0,RSHUKLA,2021-06-08 16:40:55.490,RSHUKLA,2021-06-08 16:40:55.490
620,20210608000001086,Q0000122,20NJN00117,2021-03-01 00:00:00,END,MULTIPLE ENDORSEMENT,Replacement of Vehicles,2021-03-01 00:00:00.000,0.827397,-0.02,RSHUKLA,2021-06-08 16:51:19.370,RSHUKLA,2021-06-08 16:51:19.370
621,20210608000001093,Q0000122,20NJN00117,2021-06-07 00:00:00,END,MULTIPLE ENDORSEMENT,Replacement of Vehicle,2021-06-07 00:00:00.000,0.558904,0.0,RSHUKLA,2021-06-08 16:54:15.290,RSHUKLA,2021-06-08 16:54:15.290
622,20210608000001098,Q0000327,21NJN00148,2021-05-25 00:00:00,END,MULTIPLE ENDORSEMENT,Add Additional Insured,2021-05-25 00:00:00.000,0.961644,0.0,RSHUKLA,2021-06-08 17:08:49.233,RSHUKLA,2021-06-08 17:08:49.233
623,20210608000001119,Q0000111,21NJN00119,2021-01-12 00:00:00,CAN,,,2021-01-12 00:00:00.000,0.0,-9573.33,Administrator,2021-06-09 08:54:50.250,Administrator,2021-06-09 08:54:50.250
